hoy,value
6208,0.4
6209,0.3
6210,0.4
6211,1.8
6212,1.9
6213,1.8
6214,1.8
6215,1.8
6216,1.9
6217,1.8
6218,1.8
6219,1.8
6220,1.8
6221,1.7
6222,1.8
6223,0.3
6224,0.2
6225,0.3
6226,0.2
6227,0.3
6228,0.3
6229,0.3
6230,0.4
6231,0.3
6232,0.3
6233,0.3
6234,0.3
6235,1.8
6236,1.9
6237,1.8
6238,1.8
6239,1.7
6240,1.8
6241,1.8
6242,1.7
6243,1.8
6244,1.8
6245,1.7
6246,1.8
6247,0.5
6248,0.2
6249,0.3
6250,0.3
6251,0.2
6252,0.3
6253,0.3
6254,0.3
6255,0.2
6256,0.3
6257,0.3
6258,1.1
6259,1.8
6260,1.8
6261,1.8
6262,1.8
6263,1.9
6264,1.8
6265,1.8
6266,1.8
6267,1.8
6268,1.8
6269,1.9
6270,1.7
6271,0.9
6272,0.3
6273,0.3
6274,0.3
6275,0.2
6276,0.3
6277,0.3
6278,0.3
6279,0.3
6280,0.4
6281,0.2
6282,1.3
6283,1.8
6284,1.7
6285,1.8
6286,1.8
6287,1.7
6288,1.8
6289,0.9
6290,0.8
6291,0.9
6292,0.8
6293,0.9
6294,0.8
6295,0.9
6296,0.8
6297,0.9
6298,0.9
6299,0.8
6300,0.9
6301,0.8
6302,0.9
6303,0.8
6304,0.9
6305,0.8
6306,0.9
6307,1.249
6308,1.788
6309,1.753
6310,1.774
6311,1.783
6312,1.776
6313,1.789
6314,1.753
6315,1.775
6316,1.777
6317,1.762
6318,1.774
6319,1.323
6320,0.279
6321,0.248
6322,0.256
6323,0.303
6324,0.303
6325,0.323
6326,0.313
6327,0.397
6328,0.412
6329,0.593
6330,0.785
6331,1.776
6332,1.788
6333,1.805
6334,1.781
6335,1.751
6336,1.744
6337,1.752
6338,1.755
6339,1.779
6340,1.76
6341,1.754
6342,1.762
6343,1.796
6344,0.827
6345,0.274
6346,0.255
6347,0.267
6348,0.277
6349,0.262
6350,0.401
6351,0.276
6352,0.292
6353,0.277
6354,0.302
6355,1.82
6356,1.841
6357,1.817
6358,1.811
6359,1.76
6360,1.753
6361,1.753
6362,1.769
6363,1.776
6364,1.767
6365,1.764
6366,1.77
6367,0.8
6368,0.268
6369,0.265
6370,0.266
6371,0.336
6372,0.264
6373,0.253
6374,0.329
6375,0.265
6376,0.316
6377,0.508
6378,0.439
6379,1.808
6380,1.788
6381,1.787
6382,1.766
6383,1.755
6384,1.751
6385,1.754
6386,1.748
6387,1.759
6388,1.758
6389,1.758
6390,1.744
6391,0.749
6392,0.254
6393,0.262
6394,0.261
6395,0.265
6396,0.308
6397,0.26
6398,0.266
6399,0.33
6400,0.257
6401,0.265
6402,0.838
6403,1.802
6404,1.794
6405,1.755
6406,1.794
6407,1.765
6408,1.759
6409,1.755
6410,1.76
6411,1.769
6412,1.764
6413,1.759
6414,1.767
6415,0.898
6416,0.262
6417,0.26
6418,0.26
6419,0.278
6420,0.275
6421,0.262
6422,0.305
6423,0.273
6424,0.381
6425,0.426
6426,0.673
6427,1.774
6428,1.766
6429,1.744
6430,1.762
6431,1.772
6432,1.75
6433,1.752
6434,1.758
6435,1.753
6436,1.728
6437,1.729
6438,1.758
6439,1.548
6440,0.912
6441,0.26
6442,0.266
6443,0.275
6444,0.274
6445,0.282
6446,0.272
6447,0.343
6448,0.336
6449,0.27
6450,0.538
6451,1.772
6452,1.775
6453,1.772
6454,1.804
6455,1.76
6456,1.771
6457,1.773
6458,1.757
6459,1.76
6460,1.75
6461,1.754
6462,1.778
6463,1.201
6464,0.27
6465,0.266
6466,0.271
6467,0.286
6468,0.272
6469,0.276
6470,0.271
6471,0.359
6472,0.302
6473,0.274
6474,0.594
6475,1.86
6476,1.888
6477,1.841
6478,1.82
6479,1.812
6480,1.819
6481,1.824
6482,1.824
6483,1.767
6484,1.737
6485,1.735
6486,1.736
6487,1.075
6488,0.289
6489,0.276
6490,0.374
6491,0.318
6492,0.277
6493,0.281
6494,0.292
6495,0.286
6496,0.28
6497,0.51
6498,1.81
6499,1.868
6500,1.796
6501,1.76
6502,1.757
6503,1.75
6504,1.742
6505,1.744
6506,1.763
6507,1.777
6508,1.758
6509,1.751
6510,1.755
6511,1.648
6512,0.96
6513,0.259
6514,0.254
6515,0.274
6516,0.278
6517,0.289
6518,0.292
6519,0.302
6520,0.66
6521,1.468
6522,1.802
6523,1.812
6524,1.795
6525,1.789
6526,1.775
6527,1.783
6528,1.772
6529,1.769
6530,1.771
6531,1.791
6532,1.776
6533,1.771
6534,1.764
6535,1.362
6536,0.258
6537,0.283
6538,0.315
6539,0.335
6540,0.281
6541,0.282
6542,0.274
6543,0.279
6544,0.266
6545,0.268
6546,1.171
6547,1.883
6548,1.817
6549,1.771
6550,1.767
6551,1.744
6552,1.752
6553,1.766
6554,1.775
6555,1.775
6556,1.78
6557,1.773
6558,1.788
6559,1.178
6560,0.264
6561,0.258
6562,0.264
6563,0.261
6564,0.339
6565,0.279
6566,0.296
6567,0.274
6568,0.311
6569,0.281
6570,0.829
6571,1.793
6572,1.824
6573,1.789
6574,1.839
6575,1.783
6576,1.768
6577,1.754
6578,1.757
6579,1.782
6580,1.775
6581,1.769
6582,1.792
6583,1.548
6584,0.263
6585,0.262
6586,0.257
6587,0.265
6588,0.392
6589,0.298
6590,0.286
6591,0.4
6592,0.277
6593,0.269
6594,1.036
6595,1.779
6596,1.788
6597,1.792
6598,1.755
6599,1.784
6600,1.786
6601,1.764
6602,1.761
6603,1.785
6604,1.783
6605,1.773
6606,1.78
6607,1.808
6608,1.646
6609,0.269
6610,0.269
6611,0.268
6612,0.265
6613,0.263
6614,0.281
6615,0.429
6616,0.268
6617,0.263
6618,1.254
6619,1.866
6620,1.812
6621,1.812
6622,1.776
6623,1.776
6624,1.778
6625,1.79
6626,1.781
6627,1.785
6628,1.774
6629,1.785
6630,1.784
6631,1.373
6632,0.269
6633,0.328
6634,0.342
6635,0.273
6636,0.282
6637,0.296333333
6638,0.310666667
6639,0.325
6640,0.391
6641,0.361
6642,1.358
6643,1.775
6644,1.776
6645,1.776
6646,1.776
6647,1.776
6648,1.776
6649,1.776
6650,1.776
6651,1.776
6652,1.772
6653,1.779
6654,1.767
6655,1.498
6656,0.309
6657,0.433
6658,0.271
6659,0.267
6660,0.327
6661,0.277
6662,0.277
6663,0.26
6664,0.264
6665,0.514
6666,1.233
6667,1.804
6668,1.81
6669,1.81
6670,1.789
6671,1.8
6672,1.8
6673,1.793
6674,1.801
6675,1.804
6676,1.783
6677,1.789
6678,1.789
6679,1.847
6680,1.158
6681,0.269
6682,0.276
6683,0.263
6684,0.328
6685,0.265
6686,0.253
6687,0.277
6688,0.37
6689,0.274
6690,1.599
6691,1.809
6692,1.802
6693,1.808
6694,1.807
6695,1.812
6696,1.809
6697,1.808
6698,1.799
6699,1.795
6700,1.793
6701,1.792
6702,1.793
6703,1.563
6704,0.252
6705,0.244
6706,0.27
6707,0.259
6708,0.264
6709,0.273
6710,0.256
6711,0.264
6712,0.268
6713,0.265
6714,1.531
6715,1.826
6716,1.833
6717,1.812
6718,1.819
6719,1.803
6720,1.794
6721,1.797
6722,1.802
6723,1.803
6724,1.803
6725,1.805
6726,1.808
6727,1.509
6728,0.261
6729,0.257
6730,0.266
6731,0.369
6732,0.268
6733,0.398
6734,0.359
6735,0.283
6736,0.261
6737,0.262
6738,1.344
6739,1.825
6740,1.813
6741,1.824
6742,1.815
6743,1.816
6744,1.807
6745,1.782
6746,1.786
6747,1.787
6748,1.782
6749,1.804
6750,1.799
6751,1.706
6752,0.262
6753,0.263
6754,0.244
6755,0.27
6756,0.269
6757,0.274
6758,0.337
6759,0.3
6760,0.271
6761,0.376
6762,1.636
6763,1.832
6764,1.801
6765,1.795
6766,1.794
6767,1.8
6768,1.785
6769,1.782
6770,1.779
6771,1.786
6772,1.78
6773,1.786
6774,1.823
6775,1.532
6776,0.264
6777,0.264
6778,0.269
6779,0.272
6780,0.271
6781,0.269
6782,0.275
6783,0.42
6784,1.224
6785,1.824
6786,1.824
6787,1.799
6788,1.808
6789,1.792
6790,1.798
6791,1.792
6792,1.792
6793,1.788
6794,1.797
6795,1.796
6796,1.801
6797,1.788
6798,1.802
6799,1.806
6800,1.831
6801,0.269
6802,0.28
6803,0.291
6804,0.354
6805,0.283
6806,0.278
6807,0.29
6808,0.364
6809,0.288
6810,1.699
6811,1.83
6812,1.809
6813,1.787
6814,1.796
6815,1.807
6816,1.804
6817,1.806
6818,1.793
6819,1.799
6820,1.795
6821,1.784
6822,1.809
6823,1.763
6824,0.263
6825,0.27
6826,0.261
6827,0.262
6828,0.265
6829,0.273
6830,0.315
6831,0.261
6832,0.404
6833,0.263
6834,1.638
6835,1.849
6836,1.882
6837,1.84
6838,1.858
6839,1.833
6840,1.855
6841,1.819
6842,1.785
6843,1.799
6844,1.802
6845,1.792
6846,1.815
6847,1.837
6848,1.021
6849,0.246
6850,0.265
6851,0.259
6852,0.268
6853,0.265
6854,0.248
6855,0.379
6856,0.603
6857,1.708
6858,1.802
6859,1.824
6860,1.804
6861,1.773
6862,1.769
6863,1.773
6864,1.791
6865,1.791
6866,1.796
6867,1.798
6868,1.801
6869,1.804
6870,1.805
6871,1.78
6872,0.467
6873,0.259
6874,0.277
6875,0.263
6876,0.275
6877,0.279
6878,0.257
6879,0.261
6880,0.258
6881,0.352
6882,1.811
6883,1.8
6884,1.9
6885,1.821
6886,1.78
6887,1.777
6888,1.779
6889,1.787
6890,1.789
6891,1.796
6892,1.795
6893,1.8
6894,1.797
6895,1.794
6896,0.606
6897,0.262
6898,0.259
6899,0.26
6900,0.262
6901,0.269
6902,0.292
6903,0.283
6904,0.442
6905,0.426
6906,1.877
6907,1.83
6908,1.928
6909,1.893
6910,1.805
6911,1.815
6912,1.816
6913,1.817
6914,1.81
6915,1.82
6916,1.787
6917,1.789
6918,1.821
6919,1.83
6920,0.37
6921,0.264
6922,0.267
6923,0.266
6924,0.278
6925,0.267
6926,0.265
6927,0.364
6928,0.338
6929,0.467
6930,1.821
6931,1.825
6932,1.811
6933,1.834
6934,1.802
6935,1.79
6936,1.782
6937,1.781
6938,1.776
6939,1.806
6940,1.799
6941,1.799
6942,1.802
6943,1.846
6944,0.653
6945,0.27
6946,0.277
6947,0.297
6948,0.26
6949,0.268
6950,0.282
6951,0.287
6952,0.279
6953,0.557
6954,1.806
6955,1.817
6956,1.799
6957,1.799
6958,1.811
6959,1.806
6960,1.788
6961,1.787
6962,1.785
6963,1.794
6964,1.801
6965,1.806
6966,1.809
6967,1.808
6968,0.453
6969,0.26
6970,0.259
6971,0.307
6972,0.292
6973,0.296
6974,0.318
6975,0.258
6976,0.421
6977,0.774
6978,1.8
6979,1.806
6980,1.821
6981,1.804
6982,1.8
6983,1.782
6984,1.786
6985,1.786
6986,1.785
6987,1.786
6988,1.786
6989,1.792
6990,1.795
6991,1.821
6992,0.615
6993,0.266
6994,0.273
6995,0.262
6996,0.271
6997,0.287
6998,0.276
6999,0.265
7000,0.27
7001,1.156
7002,1.824
7003,1.816
7004,1.812
7005,1.815
7006,1.818
7007,1.813
7008,1.819
7009,1.799
7010,1.791
7011,1.813
7012,1.778
7013,1.79
7014,1.78
7015,1.795
7016,0.631
7017,0.263
7018,0.264
7019,0.274
7020,0.265
7021,0.261
7022,0.267
7023,0.313
7024,0.339
7025,1.089
7026,1.813
7027,1.826
7028,1.825
7029,1.845
7030,1.791
7031,1.809
7032,1.793
7033,1.788
7034,1.788
7035,1.792
7036,1.776
7037,1.764
7038,1.772
7039,1.772
7040,1.808
7041,0.264
7042,0.265
7043,0.268
7044,0.283
7045,0.268
7046,0.269
7047,0.267
7048,0.82
7049,1.832
7050,1.828
7051,1.812
7052,1.838
7053,1.81
7054,1.805
7055,1.821
7056,1.783
7057,1.797
7058,1.808
7059,1.802
7060,1.87
7061,1.861
7062,1.867
7063,1.887
7064,1.288
7065,0.242
7066,0.256
7067,0.27
7068,0.267
7069,0.267
7070,0.278
7071,0.261
7072,0.281
7073,1.822
7074,1.927
7075,1.823
7076,1.797
7077,1.782
7078,1.772
7079,1.783
7080,1.783
7081,1.781
7082,1.78
7083,1.785
7084,1.783
7085,1.782
7086,1.789
7087,1.837
7088,1.675
7089,0.267
7090,0.417
7091,0.33
7092,0.272
7093,0.275
7094,0.259
7095,0.289
7096,0.391
7097,1.817
7098,1.816
7099,1.859
7100,1.806
7101,1.819
7102,1.797
7103,1.795
7104,1.798
7105,1.793
7106,1.794
7107,1.807
7108,1.804
7109,1.786
7110,1.794
7111,1.795
7112,1.203
7113,0.257
7114,0.265
7115,0.266
7116,0.278
7117,0.275
7118,0.267
7119,0.387
7120,0.27
7121,1.466
7122,1.903
7123,2.03
7124,1.83
7125,1.793
7126,1.825
7127,1.815
7128,1.809
7129,1.811
7130,1.811
7131,1.813
7132,1.807
7133,1.801
7134,1.793
7135,1.82
7136,1.847
7137,0.267
7138,0.263
7139,0.266
7140,0.285
7141,0.277
7142,0.266
7143,0.414
7144,0.475
7145,1.82
7146,1.834
7147,1.853
7148,1.834
7149,1.816
7150,1.83
7151,1.817
7152,1.81
7153,1.798
7154,1.802
7155,1.808
7156,1.804
7157,1.806
7158,1.801
7159,1.824
7160,1.406
7161,0.261
7162,0.265
7163,0.257
7164,0.301
7165,0.305
7166,0.284
7167,0.27
7168,0.267
7169,2.14
7170,1.806
7171,1.818
7172,2.177
7173,1.909
7174,1.815
7175,1.796
7176,1.793
7177,1.777
7178,1.77
7179,1.796
7180,1.796
7181,1.779
7182,1.798
7183,1.805
7184,1.562
7185,0.244
7186,0.248
7187,0.27
7188,0.273
7189,0.263
7190,0.279
7191,0.413
7192,0.28
7193,1.584
7194,1.788
7195,1.809
7196,1.88
7197,1.896
7198,1.87
7199,1.798
7200,1.793
7201,1.797
7202,1.81
7203,1.791
7204,1.806
7205,1.814
7206,1.81
7207,1.805
7208,1.576
7209,0.261
7210,0.261
7211,0.273
7212,0.331
7213,0.284
7214,0.265
7215,0.269
7216,0.27
7217,1.835
7218,1.829
7219,1.816
7220,1.89
7221,1.81
7222,1.799
7223,1.802
7224,1.803
7225,1.793
7226,1.792
7227,1.794
7228,1.798
7229,1.793
7230,1.79
7231,1.804
7232,1.267
7233,0.259
7234,0.261
7235,0.26
7236,0.265
7237,0.266
7238,0.277
7239,0.525
7240,0.773
7241,1.036
7242,1.826
7243,1.826
7244,1.85
7245,1.836
7246,1.805
7247,1.807
7248,1.807
7249,1.809
7250,1.802
7251,1.807
7252,1.806
7253,1.796
7254,1.786
7255,1.781
7256,1.838
7257,1.157
7258,0.261
7259,0.281
7260,0.302
7261,0.293
7262,0.261
7263,0.257
7264,0.747
7265,2
7266,1.784
7267,1.807
7268,1.876
7269,1.926
7270,1.812
7271,1.797
7272,1.804
7273,1.791
7274,1.788
7275,1.791
7276,1.783
7277,1.781
7278,1.771
7279,1.804
7280,1.745
7281,0.345
7282,0.285
7283,0.317
7284,0.312
7285,0.31
7286,0.264
7287,0.271
7288,0.425
7289,1.821
7290,1.82
7291,1.817
7292,2.079
7293,1.879
7294,1.783
7295,1.788
7296,1.784
7297,1.772
7298,1.773
7299,1.776
7300,1.796
7301,1.788
7302,1.787
7303,1.798
7304,1.178
7305,0.328
7306,0.273
7307,0.318
7308,0.256
7309,0.268
7310,0.322
7311,0.268
7312,0.482
7313,1.496
7314,1.821
7315,1.81
7316,1.806
7317,1.824
7318,1.971
7319,1.837
7320,1.825
7321,1.797
7322,1.781
7323,1.774
7324,1.804
7325,1.816
7326,1.816
7327,1.808
7328,1.833
7329,1.134
7330,0.287
7331,0.294
7332,0.433
7333,0.322
7334,0.298
7335,0.33
7336,0.299
7337,2.149
7338,1.846
7339,1.832
7340,2.092
7341,2.127
7342,2.003
7343,1.971
7344,1.972
7345,1.947
7346,1.952
7347,1.947
7348,1.954
7349,1.95
7350,1.955
7351,1.959
7352,2.04
7353,1.327
7354,0.434
7355,0.447
7356,0.44
7357,0.449
7358,0.447
7359,0.441
7360,0.582
7361,1.658
7362,1.98
7363,1.98
7364,2.036
7365,2.069
7366,1.997
7367,1.995
7368,1.968
7369,1.934
7370,1.929
7371,1.946
7372,1.976
7373,1.96
7374,1.962
7375,1.965
7376,1.959
7377,1.016
7378,0.426
7379,0.442
7380,0.461
7381,0.465
7382,0.548
7383,0.541
7384,0.612
7385,1.971
7386,1.983
7387,1.962
7388,2.006
7389,2.037
7390,2.003
7391,1.969
7392,1.972
7393,1.952
7394,1.951
7395,1.946
7396,1.936
7397,1.914
7398,1.797
7399,1.792
7400,1.8
7401,0.284
7402,0.295
7403,0.294
7404,0.297
7405,0.553
7406,0.446
7407,0.316
7408,0.291
7409,1.831
7410,1.831
7411,1.826
7412,1.855
7413,1.902
7414,1.833
7415,1.808
7416,1.806
7417,1.821
7418,1.811
7419,1.813
7420,1.802
7421,1.809
7422,1.804
7423,1.812
7424,1.862
7425,0.811
7426,0.285
7427,0.277
7428,0.28
7429,0.367
7430,0.282
7431,0.296
7432,0.341
7433,1.967
7434,1.828
7435,1.839
7436,1.811
7437,1.872
7438,1.82
7439,1.812
7440,1.829
7441,1.832
7442,1.799
7443,1.778
7444,1.791
7445,1.781
7446,1.803
7447,1.801
7448,1.841
7449,0.569
7450,0.296
7451,0.292
7452,0.342
7453,0.318
7454,0.297
7455,0.286
7456,0.457
7457,1.889
7458,1.879
7459,1.797
7460,1.824
7461,1.883
7462,1.812
7463,1.828
7464,1.816
7465,1.809
7466,1.816
7467,1.812
7468,1.822
7469,1.806
7470,1.812
7471,1.81
7472,1.835
7473,0.526
7474,0.28
7475,0.332
7476,0.298
7477,0.288
7478,0.368
7479,0.287
7480,0.483
7481,1.843
7482,1.829
7483,1.85
7484,1.803
7485,1.832
7486,1.823
7487,1.831
7488,1.827
7489,1.817
7490,1.812
7491,1.787
7492,1.807
7493,1.796
7494,1.789
7495,1.818
7496,1.836
7497,1.417
7498,0.283
7499,0.284
7500,0.334
7501,0.3
7502,0.283
7503,0.296
7504,0.311
7505,1.829
7506,2.251
7507,1.836
7508,1.837
7509,1.85
7510,2.064
7511,2
7512,1.92
7513,1.817
7514,1.801
7515,1.789
7516,1.805
7517,1.805
7518,1.82
7519,1.807
7520,1.852
7521,0.452
7522,0.286
7523,0.289
7524,0.285
7525,0.286
7526,0.285
7527,0.287
7528,0.72
7529,1.854
7530,1.852
7531,1.854
7532,1.822
7533,1.88
7534,1.843
7535,1.813
7536,1.798
7537,1.801
7538,1.814
7539,1.833
7540,1.834
7541,1.834
7542,1.838
7543,1.849
7544,1.846
7545,0.83
7546,0.284
7547,0.276
7548,0.295
7549,0.335
7550,0.361
7551,0.307
7552,0.298
7553,1.874
7554,1.844
7555,1.818
7556,1.851
7557,1.84
7558,1.883
7559,1.849
7560,1.827
7561,1.839
7562,1.827
7563,1.835
7564,1.839
7565,1.834
7566,1.833
7567,1.814
7568,1.793
7569,0.276
7570,0.283
7571,0.291
7572,0.304
7573,0.296
7574,0.281
7575,0.274
7576,0.296
7577,1.857
7578,1.838
7579,1.845
7580,1.82
7581,1.841
7582,1.837
7583,1.831
7584,1.81
7585,1.808
7586,1.803
7587,1.829
7588,1.827
7589,1.823
7590,1.82
7591,1.814
7592,1.861
7593,1.085
7594,0.289
7595,0.288
7596,0.343
7597,0.323
7598,0.29
7599,0.291
7600,0.498
7601,1.958
7602,1.866
7603,1.836
7604,1.907
7605,2.054
7606,1.998
7607,1.848
7608,1.856
7609,1.805
7610,1.808
7611,1.807
7612,1.814
7613,1.809
7614,1.803
7615,1.797
7616,1.844
7617,0.806
7618,0.264
7619,0.263
7620,0.272
7621,0.302
7622,0.268
7623,0.27
7624,0.549
7625,1.839
7626,1.936
7627,1.834
7628,1.902
7629,1.953
7630,1.819
7631,1.802
7632,1.795
7633,1.786
7634,1.801
7635,1.797
7636,1.795
7637,1.791
7638,1.797
7639,1.802
7640,1.852
7641,0.909
7642,0.263
7643,0.264
7644,0.268
7645,0.263
7646,0.269
7647,0.273
7648,0.285
7649,1.957
7650,1.978
7651,2.02
7652,2.242
7653,2.024
7654,1.997
7655,1.999
7656,2.004
7657,1.889
7658,1.845
7659,1.842
7660,1.848
7661,1.842
7662,1.849
7663,1.854
7664,1.871
7665,1.133
7666,0.3
7667,0.303
7668,0.29
7669,0.301
7670,0.299
7671,0.296
7672,0.467
7673,2.145
7674,1.978
7675,2.018
7676,2.123
7677,2.032
7678,2.001
7679,1.98
7680,1.987
7681,1.973
7682,1.972
7683,2
7684,1.994
7685,1.962
7686,1.828
7687,1.831
7688,1.864
7689,1.009
7690,0.286
7691,0.297
7692,0.271
7693,0.28
7694,0.306
7695,0.29
7696,0.414
7697,2.309
7698,1.831
7699,1.814
7700,1.946
7701,2.327
7702,2.001
7703,1.971
7704,1.982
7705,1.972
7706,1.966
7707,1.979
7708,1.971
7709,1.964
7710,1.956
7711,1.886
7712,1.823
7713,1.182
7714,0.302
7715,0.301
7716,0.371
7717,0.609
7718,1.422
7719,0.442
7720,0.336
7721,1.864
7722,2.049
7723,2.119
7724,2.063
7725,2.001
7726,2
7727,2.003
7728,1.996
7729,1.995
7730,1.999
7731,1.999
7732,2.004
7733,1.883
7734,1.85
7735,1.833
7736,1.842
7737,0.992
7738,0.315
7739,0.309
7740,0.313
7741,0.315
7742,0.328
7743,0.335
7744,0.685
7745,1.846
7746,1.843
7747,1.81
7748,1.87
7749,1.908
7750,1.855
7751,1.831
7752,1.833
7753,1.829
7754,1.82
7755,1.826
7756,1.839
7757,1.831
7758,1.825
7759,1.852
7760,1.878
7761,1.011
7762,0.279
7763,0.289
7764,0.369
7765,0.362
7766,0.294
7767,0.3
7768,0.3
7769,2.076
7770,1.889
7771,2.078
7772,2.006
7773,1.994
7774,1.979
7775,1.997
7776,2
7777,1.968
7778,1.977
7779,1.967
7780,1.976
7781,1.891
7782,1.806
7783,1.849
7784,1.846
7785,1.22
7786,0.286
7787,0.283
7788,0.296
7789,0.335
7790,0.295
7791,0.307
7792,0.593
7793,1.883
7794,1.825
7795,1.825
7796,1.838
7797,1.841
7798,1.838
7799,1.83
7800,1.861
7801,1.797
7802,1.814
7803,1.788
7804,1.787
7805,1.785
7806,1.78
7807,1.793
7808,1.863
7809,1.815
7810,0.278
7811,0.289
7812,0.289
7813,0.302
7814,0.283
7815,0.716
7816,1.922
7817,1.886
7818,1.793
7819,1.825
7820,1.878
7821,1.881
7822,1.881
7823,1.892
7824,1.888
7825,1.879
7826,1.887
7827,1.883
7828,1.89
7829,1.877
7830,1.879
7831,1.888
7832,1.913
7833,0.982
7834,0.376
7835,0.381
7836,0.415
7837,0.43
7838,0.376
7839,0.411
7840,0.48
7841,2.345
7842,1.889
7843,2.01
7844,1.896
7845,1.896
7846,1.911
7847,1.883
7848,1.866
7849,1.868
7850,1.869
7851,1.871
7852,1.88
7853,1.873
7854,1.866
7855,1.881
7856,1.91
7857,1.445
7858,0.378
7859,0.38
7860,0.381
7861,0.423
7862,0.386
7863,0.385
7864,0.632
7865,1.99
7866,1.968
7867,1.882
7868,1.878
7869,1.877
7870,1.866
7871,1.9
7872,1.882
7873,1.859
7874,1.88
7875,1.885
7876,1.886
7877,1.884
7878,1.876
7879,1.884
7880,1.936
7881,1.133
7882,0.428
7883,0.427
7884,0.428
7885,0.428
7886,0.427
7887,0.446
7888,0.501
7889,1.928
7890,1.879
7891,1.897
7892,1.9
7893,1.887
7894,1.87
7895,1.899
7896,1.887
7897,1.881
7898,1.889
7899,1.892
7900,1.856
7901,1.859
7902,1.856
7903,1.865
7904,1.885
7905,1.06
7906,0.373
7907,0.372
7908,0.38
7909,0.393
7910,0.438
7911,0.45
7912,0.566
7913,1.912
7914,1.887
7915,1.893
7916,1.884
7917,1.908
7918,1.892
7919,1.878
7920,1.863
7921,1.863
7922,1.869
7923,1.89
7924,1.877
7925,1.876
7926,1.874
7927,1.897
7928,1.928
7929,1.152
7930,0.385
7931,0.32
7932,0.312
7933,0.297
7934,0.281
7935,0.29
7936,0.491
7937,1.998
7938,1.908
7939,1.812
7940,1.802
7941,1.802
7942,1.781
7943,1.777
7944,1.804
7945,1.785
7946,1.801
7947,1.786
7948,1.8
7949,1.777
7950,1.801
7951,1.799
7952,1.823
7953,1.121
7954,0.296
7955,0.279
7956,0.302
7957,0.368
7958,0.6
7959,0.477
7960,1.438
7961,2.127
7962,1.923
7963,1.808
7964,1.798
7965,1.814
7966,1.815
7967,1.809
7968,1.79
7969,1.783
7970,1.791
7971,1.794
7972,1.781
7973,1.794
7974,1.813
7975,1.799
7976,1.832
7977,1.465
7978,0.294
7979,0.298
7980,0.291
7981,0.342
7982,0.329
7983,0.307
7984,0.722
7985,1.843
7986,1.833
7987,1.961
7988,2.313
7989,2.118
7990,1.943
7991,1.974
7992,1.955
7993,1.951
7994,1.977
7995,1.878
7996,1.794
7997,1.782
7998,1.799
7999,1.813
8000,1.817
8001,1.048
8002,0.307
8003,0.29
8004,0.319
8005,0.397
8006,0.499
8007,0.46
8008,0.465
8009,2.131
8010,2.258
8011,1.978
8012,1.969
8013,2.02
8014,2.262
8015,1.993
8016,1.787
8017,1.791
8018,1.792
8019,1.803
8020,1.814
8021,1.805
8022,1.815
8023,1.806
8024,1.827
8025,1.204
8026,0.311
8027,0.437
8028,0.451
8029,0.33
8030,0.28
8031,0.307
8032,0.425
8033,1.808
8034,1.868
8035,1.986
8036,1.873
8037,1.793
8038,1.813
8039,1.798
8040,1.95
8041,1.97
8042,1.962
8043,1.953
8044,1.944
8045,1.94
8046,1.943
8047,1.931
8048,1.963
8049,1.807
8050,0.418
8051,0.396
8052,0.297
8053,0.294
8054,0.312
8055,0.326
8056,0.628
8057,2.045
8058,2.03
8059,2.015
8060,1.966
8061,2.273
8062,2.009
8063,1.933
8064,1.907
8065,1.78
8066,1.774
8067,1.759
8068,1.782
8069,1.783
8070,1.783
8071,1.786
8072,1.786
8073,1.205
8074,0.286
8075,0.289
8076,0.289
8077,0.292
8078,0.3
8079,0.37
8080,0.328
8081,1.828
8082,1.818
8083,1.889
8084,2.232
8085,2.138
8086,1.986
8087,1.973
8088,1.968
8089,1.959
8090,1.964
8091,1.961
8092,1.883
8093,1.788
8094,1.789
8095,1.801
8096,1.817
8097,1.728
8098,0.303
8099,0.335
8100,0.331
8101,0.349
8102,0.294
8103,0.299
8104,0.605
8105,1.953
8106,1.81
8107,1.837
8108,1.792
8109,1.803
8110,1.808
8111,1.782
8112,1.785
8113,1.768
8114,1.782
8115,1.788
8116,1.792
8117,1.795
8118,1.799
8119,1.799
8120,1.827
8121,1.354
8122,0.275
8123,0.272
8124,0.332
8125,0.376
8126,0.284
8127,0.294
8128,0.572
8129,1.804
8130,1.769
8131,1.761
8132,1.809
8133,1.78
8134,1.793
8135,1.794
8136,1.788
8137,1.788
8138,1.811
8139,1.804
8140,1.811
8141,1.8
8142,1.809
8143,1.79
8144,1.833
8145,1.595
8146,0.281
8147,0.311
8148,0.276
8149,0.345
8150,0.275
8151,0.272
8152,0.681
8153,1.851
8154,1.836
8155,1.816
8156,1.869
8157,1.832
8158,1.836
8159,1.836
8160,1.841
8161,1.839
8162,1.843
8163,1.821
8164,1.847
8165,1.853
8166,1.839
8167,1.833
8168,1.843
8169,1.699
8170,0.27
8171,0.275
8172,0.28
8173,0.354
8174,0.284
8175,0.281
8176,0.508
8177,2.127
8178,1.856
8179,1.832
8180,1.834
8181,1.846
8182,1.841
8183,1.843
8184,1.853
8185,1.824
8186,1.819
8187,1.832
8188,1.825
8189,1.842
8190,1.838
8191,1.832
8192,1.862
8193,1.852
8194,0.272
8195,0.28
8196,0.291
8197,0.292
8198,0.28
8199,0.283
8200,0.849
8201,1.832
8202,1.856
8203,1.842
8204,1.867
8205,1.839
8206,1.831
8207,1.844
